,issue_date,violation_code,geocoded_lng,geocoded_lat,street_num,street_dir,street_name,zipcode,upper_streetname,applicationfinalizeddate,applicationstartdate,latitude,longitude,streetclosure,streetnumberfrom,streetnumberto,worktype,worktypedescription
133087,2017-03-29 11:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133088,2017-03-29 11:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133089,2017-03-29 11:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133091,2017-03-29 11:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133109,2017-03-29 11:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133140,2016-11-03 13:53:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133141,2016-11-03 13:53:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133142,2016-11-03 13:53:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133144,2016-11-03 13:53:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133162,2016-11-03 13:53:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133193,2016-11-09 09:57:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133194,2016-11-09 09:57:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133195,2016-11-09 09:57:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133197,2016-11-09 09:57:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133215,2016-11-09 09:57:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133299,2016-11-26 23:18:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133300,2016-11-26 23:18:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133301,2016-11-26 23:18:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133303,2016-11-26 23:18:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133321,2016-11-26 23:18:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133352,2017-05-12 11:39:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133353,2017-05-12 11:39:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133354,2017-05-12 11:39:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133356,2017-05-12 11:39:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133374,2017-05-12 11:39:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133511,2017-06-30 00:49:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133512,2017-06-30 00:49:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133513,2017-06-30 00:49:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133515,2017-06-30 00:49:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133533,2017-06-30 00:49:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133564,2017-08-30 20:51:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133565,2017-08-30 20:51:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133566,2017-08-30 20:51:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133568,2017-08-30 20:51:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133586,2017-08-30 20:51:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133617,2017-11-30 21:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133618,2017-11-30 21:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133619,2017-11-30 21:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133621,2017-11-30 21:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
133639,2017-11-30 21:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
134889,2018-02-23 22:42:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
134890,2018-02-23 22:42:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
134891,2018-02-23 22:42:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
134893,2018-02-23 22:42:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
134911,2018-02-23 22:42:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
135525,2018-05-03 12:54:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
135526,2018-05-03 12:54:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
135527,2018-05-03 12:54:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
135529,2018-05-03 12:54:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
135547,2018-05-03 12:54:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136479,2016-12-09 21:23:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136480,2016-12-09 21:23:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136481,2016-12-09 21:23:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136483,2016-12-09 21:23:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136501,2016-12-09 21:23:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136532,2016-12-17 10:31:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136533,2016-12-17 10:31:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136534,2016-12-17 10:31:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136536,2016-12-17 10:31:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136554,2016-12-17 10:31:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136744,2017-06-25 12:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136745,2017-06-25 12:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136746,2017-06-25 12:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136748,2017-06-25 12:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136766,2017-06-25 12:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136956,2017-09-05 20:09:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:34,2016-03-18 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136957,2017-09-05 20:09:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:35,2016-04-01 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136958,2017-09-05 20:09:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-04-29 00:00:00,41.965427,-87.65765,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136960,2017-09-05 20:09:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:44,2016-09-23 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
136978,2017-09-05 20:09:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65863,41.96736,4700,N,Broadway St,60640,BROADWAY,2018-07-24 09:35:36,2016-03-24 00:00:00,41.966656,-87.65844,Full,4600.0,4800.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
2878650,2016-08-19 09:11:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62874,41.880882,1,W,Monroe St,60603,MONROE,2016-08-19 13:48:40,2016-08-19 00:00:00,41.880634,-87.62781,Full,0.0,100.0,StClosure,Street Closure
4595787,2013-07-31 08:28:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62772,41.880592,1,E,Monroe St,60603,MONROE,2013-08-12 00:01:28,2013-07-29 00:00:00,41.880703,-87.62492,Full,0.0,100.0,StClosure,Street Closure
4595947,2013-07-31 13:05:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62772,41.880592,1,E,Monroe St,60603,MONROE,2013-08-12 00:01:28,2013-07-29 00:00:00,41.880703,-87.62492,Full,0.0,100.0,StClosure,Street Closure
4596547,2013-08-01 13:32:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62772,41.880592,1,E,Monroe St,60603,MONROE,2013-08-12 00:01:28,2013-07-29 00:00:00,41.880703,-87.62492,Full,0.0,100.0,StClosure,Street Closure
4597267,2013-08-05 08:41:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62772,41.880592,1,E,Monroe St,60603,MONROE,2013-08-12 00:01:28,2013-07-29 00:00:00,41.880703,-87.62492,Full,0.0,100.0,StClosure,Street Closure
4597387,2013-08-05 10:14:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62772,41.880592,1,E,Monroe St,60603,MONROE,2013-08-12 00:01:28,2013-07-29 00:00:00,41.880703,-87.62492,Full,0.0,100.0,StClosure,Street Closure
4597687,2013-08-06 06:46:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62772,41.880592,1,E,Monroe St,60603,MONROE,2013-08-12 00:01:28,2013-07-29 00:00:00,41.880703,-87.62492,Full,0.0,100.0,StClosure,Street Closure
4597967,2013-08-07 12:20:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62772,41.880592,1,E,Monroe St,60603,MONROE,2013-08-12 00:01:28,2013-07-29 00:00:00,41.880703,-87.62492,Full,0.0,100.0,StClosure,Street Closure
4639427,2013-07-29 12:25:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62772,41.880894,2,E,Monroe St,60603,MONROE,2013-08-12 00:01:28,2013-07-29 00:00:00,41.880703,-87.62492,Full,0.0,100.0,StClosure,Street Closure
